Index,Direction,Datetime,Date
64551,Exit,2023-04-19 12:03:20,2023-04-19
84734,Exit,2023-04-19 12:03:22,2023-04-19
85196,Exit,2023-04-19 12:03:26,2023-04-19
5481,Entry,2023-04-19 12:03:26,2023-04-19
73244,Exit,2023-04-19 12:03:30,2023-04-19
65179,Exit,2023-04-19 12:03:31,2023-04-19
54583,Exit,2023-04-19 12:03:36,2023-04-19
54750,Exit,2023-04-19 12:03:40,2023-04-19
36732,Entry,2023-04-19 12:03:41,2023-04-19
50737,Exit,2023-04-19 12:03:47,2023-04-19
40473,Entry,2023-04-19 12:03:56,2023-04-19
53237,Exit,2023-04-19 12:03:58,2023-04-19
50228,Exit,2023-04-19 12:04:13,2023-04-19
16595,Entry,2023-04-19 12:04:16,2023-04-19
9820,Entry,2023-04-19 12:04:29,2023-04-19
54445,Exit,2023-04-19 12:04:34,2023-04-19
46383,Exit,2023-04-19 12:04:34,2023-04-19
79554,Exit,2023-04-19 12:04:35,2023-04-19
43568,Entry,2023-04-19 12:04:48,2023-04-19
42224,Entry,2023-04-19 12:04:53,2023-04-19
19097,Entry,2023-04-19 12:05:17,2023-04-19
71470,Exit,2023-04-19 12:05:19,2023-04-19
63904,Exit,2023-04-19 12:05:32,2023-04-19
75665,Exit,2023-04-19 12:05:35,2023-04-19
73049,Exit,2023-04-19 12:05:38,2023-04-19
38770,Entry,2023-04-19 12:05:43,2023-04-19
53654,Exit,2023-04-19 12:05:43,2023-04-19
82352,Exit,2023-04-19 12:05:48,2023-04-19
5482,Entry,2023-04-19 12:05:49,2023-04-19
86952,Exit,2023-04-19 12:05:50,2023-04-19
71524,Exit,2023-04-19 12:05:50,2023-04-19
54712,Exit,2023-04-19 12:05:54,2023-04-19
65185,Exit,2023-04-19 12:05:57,2023-04-19
75920,Exit,2023-04-19 12:05:58,2023-04-19
18340,Entry,2023-04-19 12:06:06,2023-04-19
80289,Exit,2023-04-19 12:06:08,2023-04-19
14540,Entry,2023-04-19 12:06:10,2023-04-19
5897,Entry,2023-04-19 12:06:12,2023-04-19
19283,Entry,2023-04-19 12:06:13,2023-04-19
54844,Exit,2023-04-19 12:06:15,2023-04-19
86227,Exit,2023-04-19 12:06:15,2023-04-19
65147,Exit,2023-04-19 12:06:22,2023-04-19
51325,Exit,2023-04-19 12:06:25,2023-04-19
67788,Exit,2023-04-19 12:06:29,2023-04-19
65188,Exit,2023-04-19 12:06:30,2023-04-19
54846,Exit,2023-04-19 12:06:32,2023-04-19
82243,Exit,2023-04-19 12:06:40,2023-04-19
84853,Exit,2023-04-19 12:06:46,2023-04-19
12659,Entry,2023-04-19 12:06:50,2023-04-19
84171,Exit,2023-04-19 12:06:53,2023-04-19
63070,Exit,2023-04-19 12:06:57,2023-04-19
68878,Exit,2023-04-19 12:06:57,2023-04-19
40108,Entry,2023-04-19 12:07:06,2023-04-19
69080,Exit,2023-04-19 12:07:07,2023-04-19
84800,Exit,2023-04-19 12:07:09,2023-04-19
16949,Entry,2023-04-19 12:07:09,2023-04-19
35345,Entry,2023-04-19 12:07:10,2023-04-19
54159,Exit,2023-04-19 12:07:11,2023-04-19
85663,Exit,2023-04-19 12:07:14,2023-04-19
54843,Exit,2023-04-19 12:07:19,2023-04-19
6111,Entry,2023-04-19 12:07:23,2023-04-19
28539,Entry,2023-04-19 12:07:24,2023-04-19
28581,Entry,2023-04-19 12:07:28,2023-04-19
36581,Entry,2023-04-19 12:07:30,2023-04-19
50495,Exit,2023-04-19 12:07:35,2023-04-19
5337,Entry,2023-04-19 12:07:49,2023-04-19
47683,Exit,2023-04-19 12:07:52,2023-04-19
19464,Entry,2023-04-19 12:07:52,2023-04-19
56693,Exit,2023-04-19 12:07:57,2023-04-19
20471,Entry,2023-04-19 12:07:59,2023-04-19
3005,Entry,2023-04-19 12:08:07,2023-04-19
1685,Entry,2023-04-19 12:08:20,2023-04-19
28462,Entry,2023-04-19 12:08:24,2023-04-19
6923,Entry,2023-04-19 12:08:26,2023-04-19
9468,Entry,2023-04-19 12:08:30,2023-04-19
87748,Exit,2023-04-19 12:08:30,2023-04-19
70205,Exit,2023-04-19 12:08:32,2023-04-19
8626,Entry,2023-04-19 12:08:32,2023-04-19
72877,Exit,2023-04-19 12:08:42,2023-04-19
10098,Entry,2023-04-19 12:08:46,2023-04-19
77480,Exit,2023-04-19 12:08:47,2023-04-19
16492,Entry,2023-04-19 12:08:48,2023-04-19
17234,Entry,2023-04-19 12:08:53,2023-04-19
22345,Entry,2023-04-19 12:08:57,2023-04-19
37824,Entry,2023-04-19 12:08:57,2023-04-19
4322,Entry,2023-04-19 12:08:58,2023-04-19
39850,Entry,2023-04-19 12:09:05,2023-04-19
37497,Entry,2023-04-19 12:09:05,2023-04-19
52585,Exit,2023-04-19 12:09:07,2023-04-19
42675,Entry,2023-04-19 12:09:10,2023-04-19
64561,Exit,2023-04-19 12:09:15,2023-04-19
29010,Entry,2023-04-19 12:09:15,2023-04-19
64707,Exit,2023-04-19 12:09:15,2023-04-19
84855,Exit,2023-04-19 12:09:15,2023-04-19
74048,Exit,2023-04-19 12:09:17,2023-04-19
28844,Entry,2023-04-19 12:09:21,2023-04-19
26528,Entry,2023-04-19 12:09:22,2023-04-19
26552,Entry,2023-04-19 12:09:24,2023-04-19
39470,Entry,2023-04-19 12:09:41,2023-04-19
38811,Entry,2023-04-19 12:09:46,2023-04-19
3755,Entry,2023-04-19 12:09:54,2023-04-19
71299,Exit,2023-04-19 12:10:01,2023-04-19
43076,Entry,2023-04-19 12:10:04,2023-04-19
579,Entry,2023-04-19 12:10:07,2023-04-19
14632,Entry,2023-04-19 12:10:12,2023-04-19
35373,Entry,2023-04-19 12:10:19,2023-04-19
87380,Exit,2023-04-19 12:10:28,2023-04-19
54845,Exit,2023-04-19 12:10:32,2023-04-19
54701,Exit,2023-04-19 12:10:35,2023-04-19
43132,Entry,2023-04-19 12:10:36,2023-04-19
39897,Entry,2023-04-19 12:10:41,2023-04-19
34281,Entry,2023-04-19 12:10:48,2023-04-19
35062,Entry,2023-04-19 12:10:54,2023-04-19
68094,Exit,2023-04-19 12:11:00,2023-04-19
20454,Entry,2023-04-19 12:11:01,2023-04-19
29278,Entry,2023-04-19 12:11:07,2023-04-19
24378,Entry,2023-04-19 12:11:09,2023-04-19
86909,Exit,2023-04-19 12:11:12,2023-04-19
80019,Exit,2023-04-19 12:11:14,2023-04-19
73235,Exit,2023-04-19 12:11:17,2023-04-19
12873,Entry,2023-04-19 12:11:18,2023-04-19
73377,Exit,2023-04-19 12:11:26,2023-04-19
46170,Exit,2023-04-19 12:11:27,2023-04-19
53481,Exit,2023-04-19 12:11:54,2023-04-19
60877,Exit,2023-04-19 12:12:00,2023-04-19
53777,Exit,2023-04-19 12:12:00,2023-04-19
5391,Entry,2023-04-19 12:12:07,2023-04-19
2534,Entry,2023-04-19 12:12:12,2023-04-19
67557,Exit,2023-04-19 12:12:20,2023-04-19
5749,Entry,2023-04-19 12:12:24,2023-04-19
7996,Entry,2023-04-19 12:12:38,2023-04-19
80036,Exit,2023-04-19 12:13:03,2023-04-19
43495,Entry,2023-04-19 12:13:06,2023-04-19
48593,Exit,2023-04-19 12:13:08,2023-04-19
87857,Exit,2023-04-19 12:13:10,2023-04-19
75589,Exit,2023-04-19 12:13:20,2023-04-19
8735,Entry,2023-04-19 12:13:23,2023-04-19
58004,Exit,2023-04-19 12:13:26,2023-04-19
58326,Exit,2023-04-19 12:13:26,2023-04-19
64663,Exit,2023-04-19 12:13:27,2023-04-19
8190,Entry,2023-04-19 12:13:39,2023-04-19
50496,Exit,2023-04-19 12:13:44,2023-04-19
85476,Exit,2023-04-19 12:13:52,2023-04-19
81665,Exit,2023-04-19 12:13:53,2023-04-19
84527,Exit,2023-04-19 12:14:11,2023-04-19
53849,Exit,2023-04-19 12:14:31,2023-04-19
21101,Entry,2023-04-19 12:14:39,2023-04-19
7232,Entry,2023-04-19 12:14:42,2023-04-19
65848,Exit,2023-04-19 12:14:47,2023-04-19
65058,Exit,2023-04-19 12:15:03,2023-04-19
60749,Exit,2023-04-19 12:15:04,2023-04-19
59602,Exit,2023-04-19 12:15:08,2023-04-19
81741,Exit,2023-04-19 12:15:10,2023-04-19
78274,Exit,2023-04-19 12:15:12,2023-04-19
38734,Entry,2023-04-19 12:15:12,2023-04-19
37268,Entry,2023-04-19 12:15:16,2023-04-19
21102,Entry,2023-04-19 12:15:21,2023-04-19
3921,Entry,2023-04-19 12:15:30,2023-04-19
75197,Exit,2023-04-19 12:16:03,2023-04-19
76317,Exit,2023-04-19 12:16:13,2023-04-19
54852,Exit,2023-04-19 12:16:18,2023-04-19
63947,Exit,2023-04-19 12:16:27,2023-04-19
79954,Exit,2023-04-19 12:16:34,2023-04-19
27852,Entry,2023-04-19 12:16:46,2023-04-19
20393,Entry,2023-04-19 12:16:46,2023-04-19
25716,Entry,2023-04-19 12:16:54,2023-04-19
63822,Exit,2023-04-19 12:16:55,2023-04-19
46432,Exit,2023-04-19 12:16:57,2023-04-19
39694,Entry,2023-04-19 12:17:00,2023-04-19
63808,Exit,2023-04-19 12:17:02,2023-04-19
11382,Entry,2023-04-19 12:17:05,2023-04-19
47178,Exit,2023-04-19 12:17:08,2023-04-19
26507,Entry,2023-04-19 12:17:09,2023-04-19
27827,Entry,2023-04-19 12:17:16,2023-04-19
7160,Entry,2023-04-19 12:17:21,2023-04-19
28246,Entry,2023-04-19 12:17:21,2023-04-19
79028,Exit,2023-04-19 12:17:29,2023-04-19
11947,Entry,2023-04-19 12:17:30,2023-04-19
26265,Entry,2023-04-19 12:17:38,2023-04-19
1620,Entry,2023-04-19 12:17:43,2023-04-19
40109,Entry,2023-04-19 12:17:48,2023-04-19
68615,Exit,2023-04-19 12:17:50,2023-04-19
23805,Entry,2023-04-19 12:17:54,2023-04-19
24750,Entry,2023-04-19 12:17:56,2023-04-19
7499,Entry,2023-04-19 12:17:58,2023-04-19
30733,Entry,2023-04-19 12:18:00,2023-04-19
32939,Entry,2023-04-19 12:18:00,2023-04-19
71433,Exit,2023-04-19 12:18:03,2023-04-19
78831,Exit,2023-04-19 12:18:07,2023-04-19
9560,Entry,2023-04-19 12:18:07,2023-04-19
20024,Entry,2023-04-19 12:18:11,2023-04-19
42506,Entry,2023-04-19 12:18:23,2023-04-19
67513,Exit,2023-04-19 12:18:23,2023-04-19
34520,Entry,2023-04-19 12:18:36,2023-04-19
19248,Entry,2023-04-19 12:18:49,2023-04-19
27488,Entry,2023-04-19 12:18:52,2023-04-19
44484,Entry,2023-04-19 12:19:06,2023-04-19
51979,Exit,2023-04-19 12:19:06,2023-04-19
70372,Exit,2023-04-19 12:19:07,2023-04-19
86747,Exit,2023-04-19 12:19:09,2023-04-19
8318,Entry,2023-04-19 12:19:23,2023-04-19
88964,Exit,2023-04-19 12:19:26,2023-04-19
42920,Entry,2023-04-19 12:19:26,2023-04-19
65128,Exit,2023-04-19 12:19:26,2023-04-19
83441,Exit,2023-04-19 12:19:27,2023-04-19
52743,Exit,2023-04-19 12:19:31,2023-04-19
1244,Entry,2023-04-19 12:19:32,2023-04-19
38986,Entry,2023-04-19 12:19:35,2023-04-19
17966,Entry,2023-04-19 12:19:36,2023-04-19
41016,Entry,2023-04-19 12:19:45,2023-04-19
8785,Entry,2023-04-19 12:19:46,2023-04-19
28772,Entry,2023-04-19 12:19:50,2023-04-19
79267,Exit,2023-04-19 12:19:52,2023-04-19
23735,Entry,2023-04-19 12:19:56,2023-04-19
7091,Entry,2023-04-19 12:20:01,2023-04-19
51369,Exit,2023-04-19 12:20:11,2023-04-19
55081,Exit,2023-04-19 12:20:18,2023-04-19
5203,Entry,2023-04-19 12:20:27,2023-04-19
10134,Entry,2023-04-19 12:20:34,2023-04-19
1722,Entry,2023-04-19 12:20:41,2023-04-19
56721,Exit,2023-04-19 12:20:44,2023-04-19
33456,Entry,2023-04-19 12:20:47,2023-04-19
817,Entry,2023-04-19 12:20:51,2023-04-19
56129,Exit,2023-04-19 12:20:54,2023-04-19
29326,Entry,2023-04-19 12:20:55,2023-04-19
27837,Entry,2023-04-19 12:21:04,2023-04-19
61199,Exit,2023-04-19 12:21:11,2023-04-19
53153,Exit,2023-04-19 12:21:13,2023-04-19
10041,Entry,2023-04-19 12:21:14,2023-04-19
74073,Exit,2023-04-19 12:21:24,2023-04-19
10113,Entry,2023-04-19 12:21:25,2023-04-19
14653,Entry,2023-04-19 12:21:25,2023-04-19
5825,Entry,2023-04-19 12:21:31,2023-04-19
86275,Exit,2023-04-19 12:21:35,2023-04-19
22586,Entry,2023-04-19 12:21:35,2023-04-19
48019,Exit,2023-04-19 12:21:36,2023-04-19
73706,Exit,2023-04-19 12:21:36,2023-04-19
60360,Exit,2023-04-19 12:21:47,2023-04-19
65195,Exit,2023-04-19 12:22:03,2023-04-19
87621,Exit,2023-04-19 12:22:07,2023-04-19
73519,Exit,2023-04-19 12:22:09,2023-04-19
35261,Entry,2023-04-19 12:22:20,2023-04-19
61239,Exit,2023-04-19 12:22:27,2023-04-19
31952,Entry,2023-04-19 12:22:28,2023-04-19
9031,Entry,2023-04-19 12:22:33,2023-04-19
42910,Entry,2023-04-19 12:22:33,2023-04-19
86352,Exit,2023-04-19 12:22:35,2023-04-19
37112,Entry,2023-04-19 12:22:40,2023-04-19
56840,Exit,2023-04-19 12:22:40,2023-04-19
39923,Entry,2023-04-19 12:22:47,2023-04-19
54861,Exit,2023-04-19 12:22:50,2023-04-19
73108,Exit,2023-04-19 12:22:52,2023-04-19
65353,Exit,2023-04-19 12:22:54,2023-04-19
71793,Exit,2023-04-19 12:22:58,2023-04-19
34282,Entry,2023-04-19 12:23:06,2023-04-19
72584,Exit,2023-04-19 12:23:12,2023-04-19
23591,Entry,2023-04-19 12:23:18,2023-04-19
83971,Exit,2023-04-19 12:23:19,2023-04-19
68181,Exit,2023-04-19 12:23:26,2023-04-19
53778,Exit,2023-04-19 12:23:31,2023-04-19
14321,Entry,2023-04-19 12:23:32,2023-04-19
4200,Entry,2023-04-19 12:23:33,2023-04-19
18578,Entry,2023-04-19 12:23:42,2023-04-19
33478,Entry,2023-04-19 12:23:45,2023-04-19
24159,Entry,2023-04-19 12:24:12,2023-04-19
14856,Entry,2023-04-19 12:24:14,2023-04-19
25315,Entry,2023-04-19 12:24:16,2023-04-19
45458,Exit,2023-04-19 12:24:22,2023-04-19
76699,Exit,2023-04-19 12:24:24,2023-04-19
23890,Entry,2023-04-19 12:24:25,2023-04-19
42875,Entry,2023-04-19 12:24:32,2023-04-19
64782,Exit,2023-04-19 12:24:40,2023-04-19
43133,Entry,2023-04-19 12:24:47,2023-04-19
35258,Entry,2023-04-19 12:25:08,2023-04-19
70552,Exit,2023-04-19 12:25:21,2023-04-19
76521,Exit,2023-04-19 12:25:27,2023-04-19
84828,Exit,2023-04-19 12:25:32,2023-04-19
16420,Entry,2023-04-19 12:25:39,2023-04-19
79977,Exit,2023-04-19 12:25:39,2023-04-19
61167,Exit,2023-04-19 12:25:40,2023-04-19
48502,Exit,2023-04-19 12:25:45,2023-04-19
35301,Entry,2023-04-19 12:25:47,2023-04-19
87622,Exit,2023-04-19 12:25:49,2023-04-19
83517,Exit,2023-04-19 12:25:57,2023-04-19
69244,Exit,2023-04-19 12:25:59,2023-04-19
74035,Exit,2023-04-19 12:26:00,2023-04-19
6991,Entry,2023-04-19 12:26:09,2023-04-19
54716,Exit,2023-04-19 12:26:15,2023-04-19
31953,Entry,2023-04-19 12:26:18,2023-04-19
81781,Exit,2023-04-19 12:26:18,2023-04-19
76733,Exit,2023-04-19 12:26:19,2023-04-19
84856,Exit,2023-04-19 12:26:46,2023-04-19
12633,Entry,2023-04-19 12:26:51,2023-04-19
77686,Exit,2023-04-19 12:26:52,2023-04-19
76700,Exit,2023-04-19 12:27:02,2023-04-19
53532,Exit,2023-04-19 12:27:06,2023-04-19
39819,Entry,2023-04-19 12:27:08,2023-04-19
82510,Exit,2023-04-19 12:27:14,2023-04-19
42955,Entry,2023-04-19 12:27:21,2023-04-19
46904,Exit,2023-04-19 12:27:22,2023-04-19
65104,Exit,2023-04-19 12:27:22,2023-04-19
64578,Exit,2023-04-19 12:27:37,2023-04-19
65073,Exit,2023-04-19 12:27:46,2023-04-19
51907,Exit,2023-04-19 12:27:48,2023-04-19
65880,Exit,2023-04-19 12:27:49,2023-04-19
13916,Entry,2023-04-19 12:27:50,2023-04-19
54867,Exit,2023-04-19 12:27:52,2023-04-19
11677,Entry,2023-04-19 12:27:59,2023-04-19
50863,Exit,2023-04-19 12:28:06,2023-04-19
10010,Entry,2023-04-19 12:28:12,2023-04-19
67166,Exit,2023-04-19 12:28:22,2023-04-19
8786,Entry,2023-04-19 12:28:24,2023-04-19
74055,Exit,2023-04-19 12:28:37,2023-04-19
63403,Exit,2023-04-19 12:28:42,2023-04-19
74219,Exit,2023-04-19 12:28:43,2023-04-19
54785,Exit,2023-04-19 12:28:45,2023-04-19
14733,Entry,2023-04-19 12:28:47,2023-04-19
65363,Exit,2023-04-19 12:28:47,2023-04-19
27838,Entry,2023-04-19 12:28:52,2023-04-19
70419,Exit,2023-04-19 12:28:53,2023-04-19
36801,Entry,2023-04-19 12:29:01,2023-04-19
77874,Exit,2023-04-19 12:29:03,2023-04-19
7997,Entry,2023-04-19 12:29:05,2023-04-19
64330,Exit,2023-04-19 12:29:05,2023-04-19
29206,Entry,2023-04-19 12:29:08,2023-04-19
3273,Entry,2023-04-19 12:29:09,2023-04-19
87519,Exit,2023-04-19 12:29:12,2023-04-19
59024,Exit,2023-04-19 12:29:13,2023-04-19
54869,Exit,2023-04-19 12:29:17,2023-04-19
47960,Exit,2023-04-19 12:29:21,2023-04-19
55355,Exit,2023-04-19 12:29:29,2023-04-19
53902,Exit,2023-04-19 12:29:32,2023-04-19
72993,Exit,2023-04-19 12:29:39,2023-04-19
84607,Exit,2023-04-19 12:29:52,2023-04-19
17933,Entry,2023-04-19 12:29:55,2023-04-19
73132,Exit,2023-04-19 12:29:57,2023-04-19
2365,Entry,2023-04-19 12:30:22,2023-04-19
84146,Exit,2023-04-19 12:30:23,2023-04-19
87657,Exit,2023-04-19 12:30:31,2023-04-19
87849,Exit,2023-04-19 12:30:43,2023-04-19
63781,Exit,2023-04-19 12:30:44,2023-04-19
6408,Entry,2023-04-19 12:30:44,2023-04-19
40039,Entry,2023-04-19 12:30:44,2023-04-19
28020,Entry,2023-04-19 12:30:46,2023-04-19
44380,Entry,2023-04-19 12:30:50,2023-04-19
10165,Entry,2023-04-19 12:30:50,2023-04-19
72321,Exit,2023-04-19 12:30:51,2023-04-19
34979,Entry,2023-04-19 12:30:52,2023-04-19
50810,Exit,2023-04-19 12:30:53,2023-04-19
43709,Entry,2023-04-19 12:30:54,2023-04-19
84554,Exit,2023-04-19 12:31:02,2023-04-19
17242,Entry,2023-04-19 12:31:06,2023-04-19
89231,Exit,2023-04-19 12:31:07,2023-04-19
80182,Exit,2023-04-19 12:31:10,2023-04-19
54175,Exit,2023-04-19 12:31:26,2023-04-19
26897,Entry,2023-04-19 12:31:26,2023-04-19
64816,Exit,2023-04-19 12:31:28,2023-04-19
27802,Entry,2023-04-19 12:31:31,2023-04-19
64852,Exit,2023-04-19 12:31:33,2023-04-19
15614,Entry,2023-04-19 12:31:40,2023-04-19
43039,Entry,2023-04-19 12:31:40,2023-04-19
16598,Entry,2023-04-19 12:31:49,2023-04-19
72902,Exit,2023-04-19 12:31:52,2023-04-19
56646,Exit,2023-04-19 12:31:55,2023-04-19
67722,Exit,2023-04-19 12:32:00,2023-04-19
1109,Entry,2023-04-19 12:32:03,2023-04-19
52798,Exit,2023-04-19 12:32:07,2023-04-19
53533,Exit,2023-04-19 12:32:32,2023-04-19
5138,Entry,2023-04-19 12:32:43,2023-04-19
56923,Exit,2023-04-19 12:32:57,2023-04-19
71825,Exit,2023-04-19 12:32:58,2023-04-19
6064,Entry,2023-04-19 12:32:59,2023-04-19
51670,Exit,2023-04-19 12:33:01,2023-04-19
60415,Exit,2023-04-19 12:33:03,2023-04-19
83558,Exit,2023-04-19 12:33:23,2023-04-19
16453,Entry,2023-04-19 12:33:24,2023-04-19
47112,Exit,2023-04-19 12:33:40,2023-04-19
79464,Exit,2023-04-19 12:33:43,2023-04-19
74004,Exit,2023-04-19 12:33:56,2023-04-19
72767,Exit,2023-04-19 12:34:01,2023-04-19
10302,Entry,2023-04-19 12:34:02,2023-04-19
73980,Exit,2023-04-19 12:34:10,2023-04-19
39187,Entry,2023-04-19 12:34:14,2023-04-19
35324,Entry,2023-04-19 12:34:15,2023-04-19
45206,Exit,2023-04-19 12:34:16,2023-04-19
78370,Exit,2023-04-19 12:34:17,2023-04-19
7759,Entry,2023-04-19 12:34:24,2023-04-19
86180,Exit,2023-04-19 12:34:33,2023-04-19
48441,Exit,2023-04-19 12:34:40,2023-04-19
65200,Exit,2023-04-19 12:34:49,2023-04-19
73039,Exit,2023-04-19 12:35:01,2023-04-19
44485,Entry,2023-04-19 12:35:02,2023-04-19
54872,Exit,2023-04-19 12:35:09,2023-04-19
53245,Exit,2023-04-19 12:35:09,2023-04-19
9284,Entry,2023-04-19 12:35:13,2023-04-19
64998,Exit,2023-04-19 12:35:13,2023-04-19
50876,Exit,2023-04-19 12:35:15,2023-04-19
69524,Exit,2023-04-19 12:35:19,2023-04-19
10235,Entry,2023-04-19 12:35:19,2023-04-19
64404,Exit,2023-04-19 12:35:19,2023-04-19
65201,Exit,2023-04-19 12:35:20,2023-04-19
6149,Entry,2023-04-19 12:35:21,2023-04-19
65204,Exit,2023-04-19 12:35:23,2023-04-19
43119,Entry,2023-04-19 12:35:29,2023-04-19
84680,Exit,2023-04-19 12:35:30,2023-04-19
69760,Exit,2023-04-19 12:35:31,2023-04-19
83503,Exit,2023-04-19 12:35:40,2023-04-19
54351,Exit,2023-04-19 12:35:42,2023-04-19
23869,Entry,2023-04-19 12:35:50,2023-04-19
45732,Exit,2023-04-19 12:35:51,2023-04-19
83553,Exit,2023-04-19 12:35:53,2023-04-19
20358,Entry,2023-04-19 12:35:54,2023-04-19
72866,Exit,2023-04-19 12:36:06,2023-04-19
26007,Entry,2023-04-19 12:36:10,2023-04-19
55732,Exit,2023-04-19 12:36:13,2023-04-19
75099,Exit,2023-04-19 12:36:15,2023-04-19
63659,Exit,2023-04-19 12:36:16,2023-04-19
26441,Entry,2023-04-19 12:36:16,2023-04-19
65100,Exit,2023-04-19 12:36:17,2023-04-19
62501,Exit,2023-04-19 12:36:20,2023-04-19
9966,Entry,2023-04-19 12:36:21,2023-04-19
20439,Entry,2023-04-19 12:36:21,2023-04-19
37418,Entry,2023-04-19 12:36:29,2023-04-19
11975,Entry,2023-04-19 12:36:30,2023-04-19
29329,Entry,2023-04-19 12:36:31,2023-04-19
87786,Exit,2023-04-19 12:36:34,2023-04-19
76605,Exit,2023-04-19 12:36:34,2023-04-19
4952,Entry,2023-04-19 12:36:46,2023-04-19
15234,Entry,2023-04-19 12:36:46,2023-04-19
69351,Exit,2023-04-19 12:36:50,2023-04-19
73123,Exit,2023-04-19 12:36:52,2023-04-19
22316,Entry,2023-04-19 12:36:53,2023-04-19
54357,Exit,2023-04-19 12:36:55,2023-04-19
79641,Exit,2023-04-19 12:37:07,2023-04-19
38812,Entry,2023-04-19 12:37:08,2023-04-19
52097,Exit,2023-04-19 12:37:12,2023-04-19
51118,Exit,2023-04-19 12:37:12,2023-04-19
29498,Entry,2023-04-19 12:37:15,2023-04-19
61505,Exit,2023-04-19 12:37:26,2023-04-19
57380,Exit,2023-04-19 12:37:30,2023-04-19
46830,Exit,2023-04-19 12:37:32,2023-04-19
17554,Entry,2023-04-19 12:37:38,2023-04-19
74076,Exit,2023-04-19 12:37:46,2023-04-19
33998,Entry,2023-04-19 12:37:48,2023-04-19
12094,Entry,2023-04-19 12:37:54,2023-04-19
54875,Exit,2023-04-19 12:37:54,2023-04-19
5581,Entry,2023-04-19 12:38:03,2023-04-19
20461,Entry,2023-04-19 12:38:04,2023-04-19
34488,Entry,2023-04-19 12:38:10,2023-04-19
44488,Entry,2023-04-19 12:38:27,2023-04-19
20404,Entry,2023-04-19 12:38:29,2023-04-19
54881,Exit,2023-04-19 12:38:34,2023-04-19
86888,Exit,2023-04-19 12:38:40,2023-04-19
28773,Entry,2023-04-19 12:38:41,2023-04-19
8157,Entry,2023-04-19 12:38:52,2023-04-19
57241,Exit,2023-04-19 12:38:59,2023-04-19
10277,Entry,2023-04-19 12:39:13,2023-04-19
18192,Entry,2023-04-19 12:39:16,2023-04-19
1046,Entry,2023-04-19 12:39:20,2023-04-19
68906,Exit,2023-04-19 12:39:32,2023-04-19
87702,Exit,2023-04-19 12:39:37,2023-04-19
21812,Entry,2023-04-19 12:39:42,2023-04-19
56739,Exit,2023-04-19 12:39:53,2023-04-19
4015,Entry,2023-04-19 12:39:54,2023-04-19
2755,Entry,2023-04-19 12:40:02,2023-04-19
44681,Entry,2023-04-19 12:40:08,2023-04-19
38111,Entry,2023-04-19 12:40:18,2023-04-19
39790,Entry,2023-04-19 12:40:28,2023-04-19
21528,Entry,2023-04-19 12:40:35,2023-04-19
18546,Entry,2023-04-19 12:40:37,2023-04-19
54883,Exit,2023-04-19 12:40:50,2023-04-19
19961,Entry,2023-04-19 12:40:51,2023-04-19
27312,Entry,2023-04-19 12:40:55,2023-04-19
50896,Exit,2023-04-19 12:40:56,2023-04-19
13063,Entry,2023-04-19 12:40:59,2023-04-19
84868,Exit,2023-04-19 12:41:10,2023-04-19
53347,Exit,2023-04-19 12:41:11,2023-04-19
87823,Exit,2023-04-19 12:41:17,2023-04-19
19920,Entry,2023-04-19 12:41:21,2023-04-19
28131,Entry,2023-04-19 12:41:26,2023-04-19
67223,Exit,2023-04-19 12:41:26,2023-04-19
74077,Exit,2023-04-19 12:41:29,2023-04-19
83287,Exit,2023-04-19 12:41:29,2023-04-19
84537,Exit,2023-04-19 12:41:36,2023-04-19
71105,Exit,2023-04-19 12:41:45,2023-04-19
57810,Exit,2023-04-19 12:41:49,2023-04-19
51304,Exit,2023-04-19 12:41:57,2023-04-19
32709,Entry,2023-04-19 12:42:02,2023-04-19
35292,Entry,2023-04-19 12:42:04,2023-04-19
70062,Exit,2023-04-19 12:42:06,2023-04-19
40450,Entry,2023-04-19 12:42:07,2023-04-19
33966,Entry,2023-04-19 12:42:12,2023-04-19
63148,Exit,2023-04-19 12:42:17,2023-04-19
10948,Entry,2023-04-19 12:42:19,2023-04-19
75537,Exit,2023-04-19 12:42:19,2023-04-19
54795,Exit,2023-04-19 12:42:30,2023-04-19
8965,Entry,2023-04-19 12:42:48,2023-04-19
8476,Entry,2023-04-19 12:42:51,2023-04-19
17924,Entry,2023-04-19 12:42:52,2023-04-19
10044,Entry,2023-04-19 12:42:53,2023-04-19
2892,Entry,2023-04-19 12:42:57,2023-04-19
81292,Exit,2023-04-19 12:43:26,2023-04-19
68743,Exit,2023-04-19 12:43:26,2023-04-19
58908,Exit,2023-04-19 12:43:30,2023-04-19
61940,Exit,2023-04-19 12:43:31,2023-04-19
48762,Exit,2023-04-19 12:43:33,2023-04-19
80048,Exit,2023-04-19 12:43:35,2023-04-19
89428,Exit,2023-04-19 12:43:39,2023-04-19
22929,Entry,2023-04-19 12:43:50,2023-04-19
10139,Entry,2023-04-19 12:44:00,2023-04-19
36111,Entry,2023-04-19 12:44:05,2023-04-19
54407,Exit,2023-04-19 12:44:15,2023-04-19
24132,Entry,2023-04-19 12:44:18,2023-04-19
64417,Exit,2023-04-19 12:44:18,2023-04-19
50066,Exit,2023-04-19 12:44:26,2023-04-19
33624,Entry,2023-04-19 12:44:32,2023-04-19
4081,Entry,2023-04-19 12:44:32,2023-04-19
29022,Entry,2023-04-19 12:44:34,2023-04-19
